id,name,full_name,updated_at,created_at,pushed_at,size,stargazers_count,forks_count,open_issues_count,default_branch,head
139462780,slotmap,orlp/slotmap,2022-10-22T01:15:06Z,2018-07-02T15:42:54Z,2022-09-30T01:25:03Z,945,746,52,19,master,ce6e1e02bb2c2074d8d581e87ad9c2f72ce495c3
214487724,io-uring,tokio-rs/io-uring,2022-10-23T12:00:59Z,2019-10-11T16:55:33Z,2022-10-22T14:27:30Z,379,745,76,18,master,aae166577e307fd9f39d1d0401234b78b372ebb0
48900514,moonfire-nvr,scottlamb/moonfire-nvr,2022-10-21T03:10:13Z,2016-01-02T06:05:42Z,2022-10-17T21:13:40Z,10220,745,106,54,master,d509d3ff40160a58e4fbdd01be240f2be474b693
113136685,evm,rust-blockchain/evm,2022-10-18T10:10:04Z,2017-12-05T05:24:39Z,2022-10-18T09:54:21Z,6668,745,234,30,master,6534c1dd8ad77b53d05032f80e8a5f2de4d37fd2
345965325,mCaptcha,mCaptcha/mCaptcha,2022-10-23T12:07:22Z,2021-03-09T10:17:47Z,2022-10-22T19:53:26Z,18484,744,20,17,master,af35fdb48e1d7db1f0d2fb503250225d49aa114b
20745736,docopt.rs,docopt/docopt.rs,2022-10-22T21:36:34Z,2014-06-11T21:57:20Z,2021-04-25T07:04:29Z,675,743,88,49,master,375474a9bcf582c46637479c5050822839b0d4f4
255966443,piet-gpu,linebender/piet-gpu,2022-10-23T16:07:22Z,2020-04-15T15:54:36Z,2022-10-19T20:03:30Z,5433,743,41,25,main,1fd0f21cba8a16bcc7f54e0e8fd710bc44793ee7
150993369,tetra,17cupsofcoffee/tetra,2022-10-18T15:01:58Z,2018-09-30T18:17:43Z,2022-09-17T18:55:19Z,9951,742,54,19,main,a872e79498d9aa8dfc614b4ea7100c72c17dfaaa
152072866,cwe_checker,fkie-cad/cwe_checker,2022-10-19T08:43:54Z,2018-10-08T12:03:57Z,2022-10-20T14:27:01Z,11078,741,100,13,master,8372c99a7909baa7b77f1043f9e94708a5161f69
83697754,lapin,amqp-rs/lapin,2022-10-23T14:23:11Z,2017-03-02T16:10:03Z,2022-04-08T08:51:11Z,2507,741,82,11,main,203dff0b7b83e582685898038ea4b1c0238d43d7
302482658,t-rec-rs,sassman/t-rec-rs,2022-10-20T23:00:24Z,2020-10-08T23:16:40Z,2022-10-17T04:06:00Z,7273,739,26,11,main,4cf10b1118e094eb93839f2d37606903970817d5
